,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
42903,42903,Norway,,1917,,,,,,,4.32,37.2
42906,42906,New Zealand,,1917,,,,,,,9.97,38.8
42922,42922,Rwanda,,1917,,,,,,,1.29,31.2
42933,42933,South Sudan,,1917,,,,,,,679.0,49.8
42938,42938,Sweden,,1917,,,,,,,5.69,49.2
42943,42943,Togo,,1917,,,,,,,2.58,43.4
42954,42954,Tanzania,,1917,,,,,,,0.7,30.8
42965,42965,Yemen,,1917,,,,,,,1.7,37.7
42969,42969,Afghanistan,,1918,,,,,,,1.61,41.4
42977,42977,Australia,,1918,,,,,,,11.0,36.4
42980,42980,Burundi,,1918,,,,,,,606.0,36.0
42997,42997,Central African Republic,,1918,,,,,,,864.0,57.8
42998,42998,Canada,,1918,,,,,,,11.5,41.3
42999,42999,Switzerland,,1918,,,,,,,14.7,36.3
43007,43007,Comoros,,1918,,,,,,,2.99,35.1
43016,43016,Denmark,,1918,,,,,,,7.72,42.0
43025,43025,Finland,,1918,,,,,,,2.62,37.0
43044,43044,Haiti,,1918,,,,,,,2.3,47.7
43051,43051,Iceland,,1918,,,,,,,3.14,25.8
43097,43097,Netherlands,,1918,,,,,,,6.71,44.8
43098,43098,Norway,,1918,,,,,,,4.06,37.4
43101,43101,New Zealand,,1918,,,,,,,9.77,38.9
43117,43117,Rwanda,,1918,,,,,,,1.29,31.5
43128,43128,South Sudan,,1918,,,,,,,693.0,49.8
43133,43133,Sweden,,1918,,,,,,,5.26,48.9
43138,43138,Togo,,1918,,,,,,,2.58,43.5
43149,43149,Tanzania,,1918,,,,,,,699.0,31.0
43160,43160,Yemen,,1918,,,,,,,1.71,37.7
43164,43164,Afghanistan,,1919,,,,,,,1.61,41.1
43172,43172,Australia,,1919,,,,,,,11.3,36.2
43175,43175,Burundi,,1919,,,,,,,607.0,36.2
43192,43192,Central African Republic,,1919,,,,,,,878.0,57.8
43193,43193,Canada,,1919,,,,,,,10.4,41.2
43194,43194,Switzerland,,1919,,,,,,,14.1,36.4
43202,43202,Comoros,,1919,,,,,,,2.99,35.1
43211,43211,Denmark,,1919,,,,,,,8.62,42.1
43220,43220,Finland,,1919,,,,,,,3.18,36.7
43239,43239,Haiti,,1919,,,,,,,2.3,47.7
43246,43246,Iceland,,1919,,,,,,,3.63,25.8
43292,43292,Netherlands,,1919,,,,,,,8.25,44.5
43293,43293,Norway,,1919,,,,,,,4.64,37.7
43296,43296,New Zealand,,1919,,,,,,,10.5,39.0
43312,43312,Rwanda,,1919,,,,,,,1.29,31.9
43323,43323,South Sudan,,1919,,,,,,,707.0,49.7
43328,43328,Sweden,,1919,,,,,,,5.34,48.6
43333,43333,Togo,,1919,,,,,,,2.58,43.6
43344,43344,Tanzania,,1919,,,,,,,697.0,31.1
43355,43355,Yemen,,1919,,,,,,,1.71,37.7
43359,43359,Afghanistan,,1920,,,,,,,1.62,40.8
43367,43367,Australia,,1920,,,,,,,11.4,35.9
43370,43370,Burundi,,1920,,,,,,,607.0,36.3
43387,43387,Central African Republic,,1920,,,,,,,894.0,57.8
43388,43388,Canada,,1920,,,,,,,9.96,41.2
43389,43389,Switzerland,,1920,,,,,,,15.6,36.5
43397,43397,Comoros,,1920,,,,,,,2.99,35.1
43406,43406,Denmark,,1920,,,,,,,8.91,42.2
43415,43415,Finland,,1920,,,,,,,3.53,36.5
43434,43434,Haiti,,1920,,,,,,,2.31,47.7
43441,43441,Iceland,,1920,,,,,,,3.06,25.8
43487,43487,Netherlands,,1920,,,,,,,8.45,44.2
43488,43488,Norway,,1920,,,,,,,4.78,38.0
43491,43491,New Zealand,,1920,,,,,,,11.2,39.0
43507,43507,Rwanda,,1920,,,,,,,1.29,32.3
43518,43518,South Sudan,,1920,,,,,,,721.0,49.7
43523,43523,Sweden,,1920,,,,,,,5.68,48.3
43528,43528,Togo,,1920,,,,,,,2.58,43.8
43539,43539,Tanzania,,1920,,,,,,,695.0,31.3
43550,43550,Yemen,,1920,,,,,,,1.72,37.7
43554,43554,Afghanistan,,1921,,,,,,,1.64,40.6
43562,43562,Australia,,1921,,,,,,,11.7,35.8
43565,43565,Burundi,,1921,,,,,,,613.0,36.5
43582,43582,Central African Republic,,1921,,,,,,,908.0,57.8
43583,43583,Canada,,1921,,,,,,,8.66,41.3
43584,43584,Switzerland,,1921,,,,,,,12.9,36.5
43592,43592,Comoros,,1921,,,,,,,2.98,35.1
43601,43601,Denmark,,1921,,,,,,,8.54,42.4
43610,43610,Finland,,1921,,,,,,,3.61,36.2
43629,43629,Haiti,,1921,,,,,,,2.31,47.7
43636,43636,Iceland,,1921,,,,,,,3.37,25.8
43682,43682,Netherlands,,1921,,,,,,,8.87,43.9
43683,43683,Norway,,1921,,,,,,,4.26,38.2
43686,43686,New Zealand,,1921,,,,,,,10.2,39.1
43702,43702,Rwanda,,1921,,,,,,,1.3,32.7
43713,43713,South Sudan,,1921,,,,,,,739.0,49.6
43718,43718,Sweden,,1921,,,,,,,5.39,48.0
43723,43723,Togo,,1921,,,,,,,2.56,43.9
43734,43734,Tanzania,,1921,,,,,,,703.0,31.5
43745,43745,Yemen,,1921,,,,,,,1.72,37.7
43749,43749,Afghanistan,,1922,,,,,,,1.65,40.3
43757,43757,Australia,,1922,,,,,,,12.1,35.8
43760,43760,Burundi,,1922,,,,,,,616.0,36.7
43777,43777,Central African Republic,,1922,,,,,,,923.0,57.8
43778,43778,Canada,,1922,,,,,,,9.79,41.4
43779,43779,Switzerland,,1922,,,,,,,15.6,36.6
43787,43787,Comoros,,1922,,,,,,,2.98,35.1
43796,43796,Denmark,,1922,,,,,,,9.3,42.5
43805,43805,Finland,,1922,,,,,,,3.94,36.0
43824,43824,Haiti,,1922,,,,,,,2.31,47.7
43831,43831,Iceland,,1922,,,,,,,3.78,25.8
43877,43877,Netherlands,,1922,,,,,,,9.21,43.6
43878,43878,Norway,,1922,,,,,,,4.61,38.5
43881,43881,New Zealand,,1922,,,,,,,9.63,39.2
43897,43897,Rwanda,,1922,,,,,,,1.31,33.1
43908,43908,South Sudan,,1922,,,,,,,758.0,49.5
43913,43913,Sweden,,1922,,,,,,,5.77,47.7
43918,43918,Togo,,1922,,,,,,,2.54,44.0
43929,43929,Tanzania,,1922,,,,,,,0.71,31.7
43940,43940,Yemen,,1922,,,,,,,1.73,37.6
43944,43944,Afghanistan,,1923,,,,,,,1.66,40.1
43952,43952,Australia,,1923,,,,,,,12.4,35.5
43955,43955,Burundi,,1923,,,,,,,622.0,36.9
43972,43972,Central African Republic,,1923,,,,,,,938.0,57.8
43973,43973,Canada,,1923,,,,,,,10.3,41.6
43974,43974,Switzerland,,1923,,,,,,,16.9,36.7
43982,43982,Comoros,,1923,,,,,,,2.97,35.1
43991,43991,Denmark,,1923,,,,,,,10.2,42.6
44000,44000,Finland,,1923,,,,,,,4.19,35.7
44019,44019,Haiti,,1923,,,,,,,2.31,47.7
44026,44026,Iceland,,1923,,,,,,,3.57,25.8
44072,44072,Netherlands,,1923,,,,,,,9.28,43.3
44073,44073,Norway,,1923,,,,,,,4.91,38.7
44076,44076,New Zealand,,1923,,,,,,,10.2,39.3
44092,44092,Rwanda,,1923,,,,,,,1.32,33.5
44103,44103,South Sudan,,1923,,,,,,,775.0,49.5
44108,44108,Sweden,,1923,,,,,,,5.96,47.4
44113,44113,Togo,,1923,,,,,,,2.53,44.1
44124,44124,Tanzania,,1923,,,,,,,718.0,31.9
44135,44135,Yemen,,1923,,,,,,,1.73,37.6
44139,44139,Afghanistan,,1924,,,,,,,1.67,39.9
44147,44147,Australia,,1924,,,,,,,13.0,35.0
44150,44150,Burundi,,1924,,,,,,,627.0,37.1
44167,44167,Central African Republic,,1924,,,,,,,954.0,57.8
44168,44168,Canada,,1924,,,,,,,10.3,41.8
44169,44169,Switzerland,,1924,,,,,,,18.3,36.8
44177,44177,Comoros,,1924,,,,,,,2.96,35.1
44186,44186,Denmark,,1924,,,,,,,10.1,42.7
44195,44195,Finland,,1924,,,,,,,4.26,35.4
44214,44214,Haiti,,1924,,,,,,,2.32,47.7
44221,44221,Iceland,,1924,,,,,,,3.81,25.8
44267,44267,Netherlands,,1924,,,,,,,9.8,43.0
44268,44268,Norway,,1924,,,,,,,4.83,39.0
44271,44271,New Zealand,,1924,,,,,,,10.2,39.4
44287,44287,Rwanda,,1924,,,,,,,1.32,33.9
44298,44298,South Sudan,,1924,,,,,,,795.0,49.4
44303,44303,Sweden,,1924,,,,,,,6.36,47.1
44308,44308,Togo,,1924,,,,,,,2.51,44.3
44319,44319,Tanzania,,1924,,,,,,,726.0,32.0
44330,44330,Yemen,,1924,,,,,,,1.74,37.6
44334,44334,Afghanistan,,1925,,,,,,,1.68,39.6
44342,44342,Australia,,1925,,,,,,,13.3,34.4
44345,44345,Burundi,,1925,,,,,,,632.0,37.2
44362,44362,Central African Republic,,1925,,,,,,,968.0,57.8
44363,44363,Canada,,1925,,,,,,,11.2,42.1
44364,44364,Switzerland,,1925,,,,,,,18.9,36.9
44372,44372,Comoros,,1925,,,,,,,2.95,35.1
44381,44381,Denmark,,1925,,,,,,,9.77,42.8
44390,44390,Finland,,1925,,,,,,,4.46,35.1
44409,44409,Haiti,,1925,,,,,,,2.32,47.7
44416,44416,Iceland,,1925,,,,,,,3.8,25.8
44462,44462,Netherlands,,1925,,,,,,,10.1,42.8
44463,44463,Norway,,1925,,,,,,,4.77,39.2
44466,44466,New Zealand,,1925,,,,,,,10.5,39.5
44482,44482,Rwanda,,1925,,,,,,,1.33,34.3
44493,44493,South Sudan,,1925,,,,,,,814.0,49.4
44498,44498,Sweden,,1925,,,,,,,6.51,46.8
44503,44503,Togo,,1925,,,,,,,2.49,44.4
44514,44514,Tanzania,,1925,,,,,,,733.0,32.2
44525,44525,Yemen,,1925,,,,,,,1.74,37.6
44529,44529,Afghanistan,,1926,,,,,,,1.69,39.4
44537,44537,Australia,,1926,,,,,,,13.3,33.8
44540,44540,Burundi,,1926,,,,,,,636.0,37.4
44557,44557,Central African Republic,,1926,,,,,,,983.0,57.8
44558,44558,Canada,,1926,,,,,,,11.6,42.5
44559,44559,Switzerland,,1926,,,,,,,19.8,37.0
44567,44567,Comoros,,1926,,,,,,,2.94,35.1
44576,44576,Denmark,,1926,,,,,,,10.3,42.8
44585,44585,Finland,,1926,,,,,,,4.58,34.7
44604,44604,Haiti,,1926,,,,,,,2.32,47.7
44611,44611,Iceland,,1926,,,,,,,4.09,25.8
44657,44657,Netherlands,,1926,,,,,,,10.7,42.5
44658,44658,Norway,,1926,,,,,,,4.79,39.3
44661,44661,New Zealand,,1926,,,,,,,9.76,39.5
44677,44677,Rwanda,,1926,,,,,,,1.34,34.6
44688,44688,South Sudan,,1926,,,,,,,834.0,49.3
44693,44693,Sweden,,1926,,,,,,,6.83,46.5
44698,44698,Togo,,1926,,,,,,,2.48,44.5
44709,44709,Tanzania,,1926,,,,,,,742.0,32.3
44720,44720,Yemen,,1926,,,,,,,1.75,37.6
44724,44724,Afghanistan,,1927,,,,,,,1.7,39.2
44732,44732,Australia,,1927,,,,,,,13.3,33.5
44735,44735,Burundi,,1927,,,,,,,642.0,37.5
44752,44752,Central African Republic,,1927,,,,,,,1.0,57.8
44753,44753,Canada,,1927,,,,,,,12.5,43.0
44754,44754,Switzerland,,1927,,,,,,,21.4,37.0
44762,44762,Comoros,,1927,,,,,,,2.94,35.1
44771,44771,Denmark,,1927,,,,,,,10.4,42.8
44780,44780,Finland,,1927,,,,,,,4.9,34.3
44799,44799,Haiti,,1927,,,,,,,2.32,47.7
44806,44806,Iceland,,1927,,,,,,,4.49,25.8
44852,44852,Netherlands,,1927,,,,,,,11.0,42.2
44853,44853,Norway,,1927,,,,,,,5.03,39.4
44856,44856,New Zealand,,1927,,,,,,,9.32,39.5
44872,44872,Rwanda,,1927,,,,,,,1.35,34.9
44883,44883,South Sudan,,1927,,,,,,,855.0,49.3
44888,44888,Sweden,,1927,,,,,,,7.05,46.1
44893,44893,Togo,,1927,,,,,,,2.46,44.6
44904,44904,Tanzania,,1927,,,,,,,749.0,32.5
44915,44915,Yemen,,1927,,,,,,,1.75,37.6
44919,44919,Afghanistan,,1928,,,,,,,1.71,38.9
44927,44927,Australia,,1928,,,,,,,13.0,33.2
44930,44930,Burundi,,1928,,,,,,,646.0,37.6
44947,44947,Central African Republic,,1928,,,,,,,1.02,57.8
44948,44948,Canada,,1928,,,,,,,13.3,43.3
44949,44949,Switzerland,,1928,,,,,,,22.6,37.1
44957,44957,Comoros,,1928,,,,,,,2.92,35.1
44966,44966,Denmark,,1928,,,,,,,10.7,42.7
44975,44975,Finland,,1928,,,,,,,5.18,33.9
44994,44994,Haiti,,1928,,,,,,,2.32,47.7
45001,45001,Iceland,,1928,,,,,,,4.66,25.8
45047,45047,Netherlands,,1928,,,,,,,11.5,41.9
45048,45048,Norway,,1928,,,,,,,5.28,39.4
45051,45051,New Zealand,,1928,,,,,,,10.2,39.5
45067,45067,Rwanda,,1928,,,,,,,1.36,35.1
45078,45078,South Sudan,,1928,,,,,,,876.0,49.2
45083,45083,Sweden,,1928,,,,,,,7.25,45.8
45088,45088,Togo,,1928,,,,,,,2.44,44.7
45099,45099,Tanzania,,1928,,,,,,,756.0,32.5
45110,45110,Yemen,,1928,,,,,,,1.76,37.6
45114,45114,Afghanistan,,1929,,,,,,,1.72,38.7
45122,45122,Australia,,1929,,,,,,,12.6,33.0
45125,45125,Burundi,,1929,,,,,,,652.0,37.6
45142,45142,Central African Republic,,1929,,,,,,,1.03,57.8
45143,45143,Canada,,1929,,,,,,,13.1,43.3
45144,45144,Switzerland,,1929,,,,,,,23.5,37.2
45152,45152,Comoros,,1929,,,,,,,2.92,35.1
45161,45161,Denmark,,1929,,,,,,,11.3,42.6
45170,45170,Finland,,1929,,,,,,,5.2,33.1
45189,45189,Haiti,,1929,,,,,,,2.32,47.7
45196,45196,Iceland,,1929,,,,,,,4.93,25.8
45242,45242,Netherlands,,1929,,,,,,,11.4,41.6
45243,45243,Norway,,1929,,,,,,,5.63,39.3
45246,45246,New Zealand,,1929,,,,,,,10.5,39.4
45262,45262,Rwanda,,1929,,,,,,,1.37,35.2
45273,45273,South Sudan,,1929,,,,,,,898.0,49.2
45278,45278,Sweden,,1929,,,,,,,7.68,45.4
45283,45283,Togo,,1929,,,,,,,2.42,44.9
45294,45294,Tanzania,,1929,,,,,,,764.0,32.6
45305,45305,Yemen,,1929,,,,,,,1.76,37.6
45309,45309,Afghanistan,,1930,,,,,,,1.72,38.5
45317,45317,Australia,,1930,,,,,,,11.3,33.1
45320,45320,Burundi,,1930,,,,,,,656.0,37.7
45337,45337,Central African Republic,,1930,,,,,,,1.05,57.8
45338,45338,Canada,,1930,,,,,,,12.4,43.6
45339,45339,Switzerland,,1930,,,,,,,23.9,37.3
45347,45347,Comoros,,1930,,,,,,,2.91,35.1
45356,45356,Denmark,,1930,,,,,,,11.9,42.4
45365,45365,Finland,,1930,,,,,,,5.11,32.3
45384,45384,Haiti,,1930,,,,,,,2.32,47.7
45391,45391,Iceland,,1930,,,,,,,5.44,25.8
45437,45437,Netherlands,,1930,,,,,,,11.2,41.4
45438,45438,Norway,,1930,,,,,,,5.83,39.2
45441,45441,New Zealand,,1930,,,,,,,9.87,39.3
45457,45457,Rwanda,,1930,,,,,,,1.38,35.4
45468,45468,South Sudan,,1930,,,,,,,0.92,49.1
45473,45473,Sweden,,1930,,,,,,,8.01,45.0
45478,45478,Togo,,1930,,,,,,,2.41,44.9
45489,45489,Tanzania,,1930,,,,,,,772.0,32.7
45500,45500,Yemen,,1930,,,,,,,1.77,37.6
45504,45504,Afghanistan,,1931,,,,,,,1.73,38.3
45512,45512,Australia,,1931,,,,,,,10.4,32.7
45515,45515,Burundi,,1931,,,,,,,662.0,37.7
45532,45532,Central African Republic,,1931,,,,,,,1.07,57.8
45533,45533,Canada,,1931,,,,,,,10.3,43.8
45534,45534,Switzerland,,1931,,,,,,,24.4,37.3
45542,45542,Comoros,,1931,,,,,,,2.9,35.1
45551,45551,Denmark,,1931,,,,,,,12.0,42.2
45560,45560,Finland,,1931,,,,,,,4.94,31.9
45579,45579,Haiti,,1931,,,,,,,2.32,47.7
45586,45586,Iceland,,1931,,,,,,,5.36,25.8
45632,45632,Netherlands,,1931,,,,,,,10.4,41.1
45633,45633,Norway,,1931,,,,,,,5.34,39.0
45636,45636,New Zealand,,1931,,,,,,,8.9,39.1
45652,45652,Rwanda,,1931,,,,,,,1.38,35.4
45663,45663,South Sudan,,1931,,,,,,,942.0,49.1
45668,45668,Sweden,,1931,,,,,,,7.81,44.6
45673,45673,Togo,,1931,,,,,,,2.39,45.0
45684,45684,Tanzania,,1931,,,,,,,779.0,32.7
45695,45695,Yemen,,1931,,,,,,,1.77,37.6
45699,45699,Afghanistan,,1932,,,,,,,1.74,38.0
45707,45707,Australia,,1932,,,,,,,10.9,32.4
45710,45710,Burundi,,1932,,,,,,,666.0,37.6
45727,45727,Central African Republic,,1932,,,,,,,1.08,57.8
45728,45728,Canada,,1932,,,,,,,9.47,44.2
45729,45729,Switzerland,,1932,,,,,,,23.9,37.4
45737,45737,Comoros,,1932,,,,,,,2.89,35.1
45746,45746,Denmark,,1932,,,,,,,11.5,42.0
45755,45755,Finland,,1932,,,,,,,4.88,31.7
45774,45774,Haiti,,1932,,,,,,,2.33,47.7
45781,45781,Iceland,,1932,,,,,,,5.11,25.8
45827,45827,Netherlands,,1932,,,,,,,10.1,40.8
45828,45828,Norway,,1932,,,,,,,5.57,38.8
45831,45831,New Zealand,,1932,,,,,,,8.61,39.0
45847,45847,Rwanda,,1932,,,,,,,1.39,35.4
45858,45858,South Sudan,,1932,,,,,,,965.0,49.0
45863,45863,Sweden,,1932,,,,,,,7.5,44.2
45868,45868,Togo,,1932,,,,,,,2.37,45.0
45879,45879,Tanzania,,1932,,,,,,,786.0,32.7
45890,45890,Yemen,,1932,,,,,,,1.78,37.6
45894,45894,Afghanistan,,1933,,,,,,,1.75,37.8
45902,45902,Australia,,1933,,,,,,,11.6,32.3
45905,45905,Burundi,,1933,,,,,,,672.0,37.6
45922,45922,Central African Republic,,1933,,,,,,,1.1,57.8
45923,45923,Canada,,1933,,,,,,,8.7,44.7
45924,45924,Switzerland,,1933,,,,,,,24.8,37.5
45932,45932,Comoros,,1933,,,,,,,2.88,35.1
45941,45941,Denmark,,1933,,,,,,,11.8,41.7
45950,45950,Finland,,1933,,,,,,,5.17,31.4
45969,45969,Haiti,,1933,,,,,,,2.33,47.7
45976,45976,Iceland,,1933,,,,,,,5.64,25.8
46022,46022,Netherlands,,1933,,,,,,,9.92,40.5
46023,46023,Norway,,1933,,,,,,,5.68,38.4
46026,46026,New Zealand,,1933,,,,,,,9.11,38.8
46042,46042,Rwanda,,1933,,,,,,,1.4,35.4
46053,46053,South Sudan,,1933,,,,,,,989.0,49.0
46058,46058,Sweden,,1933,,,,,,,7.62,43.8
46063,46063,Togo,,1933,,,,,,,2.36,45.1
46074,46074,Tanzania,,1933,,,,,,,795.0,32.7
46085,46085,Yemen,,1933,,,,,,,1.78,37.6
46089,46089,Afghanistan,,1934,,,,,,,1.76,37.6
46097,46097,Australia,,1934,,,,,,,12.1,32.1
46100,46100,Burundi,,1934,,,,,,,677.0,37.5
46117,46117,Central African Republic,,1934,,,,,,,1.12,57.8
46118,46118,Canada,,1934,,,,,,,9.52,44.8
46119,46119,Switzerland,,1934,,,,,,,25.1,37.5
46127,46127,Comoros,,1934,,,,,,,2.88,35.1
46136,46136,Denmark,,1934,,,,,,,12.1,41.4
46145,46145,Finland,,1934,,,,,,,5.72,31.0
46164,46164,Haiti,,1934,,,,,,,2.33,47.7
46171,46171,Iceland,,1934,,,,,,,5.67,25.8
46217,46217,Netherlands,,1934,,,,,,,9.62,40.2
46218,46218,Norway,,1934,,,,,,,5.85,38.0
46221,46221,New Zealand,,1934,,,,,,,9.49,38.5
46237,46237,Rwanda,,1934,,,,,,,1.41,35.3
46248,46248,South Sudan,,1934,,,,,,,1.01,48.9
46253,46253,Sweden,,1934,,,,,,,8.12,43.3
46258,46258,Togo,,1934,,,,,,,2.34,45.1
46269,46269,Tanzania,,1934,,,,,,,802.0,32.6
46280,46280,Yemen,,1934,,,,,,,1.79,37.5
46284,46284,Afghanistan,,1935,,,,,,,1.76,37.4
46292,46292,Australia,,1935,,,,,,,12.7,31.3
46295,46295,Burundi,,1935,,,,,,,682.0,37.4
46312,46312,Central African Republic,,1935,,,,,,,1.14,57.8
46313,46313,Canada,,1935,,,,,,,10.2,45.8
46314,46314,Switzerland,,1935,,,,,,,24.0,37.6
46322,46322,Comoros,,1935,,,,,,,2.87,35.1
46331,46331,Denmark,,1935,,,,,,,12.2,41.0
46340,46340,Finland,,1935,,,,,,,5.92,30.7
46359,46359,Haiti,,1935,,,,,,,2.33,47.7
46366,46366,Iceland,,1935,,,,,,,5.46,25.8
46412,46412,Netherlands,,1935,,,,,,,9.87,39.9
46413,46413,Norway,,1935,,,,,,,6.11,37.6
46416,46416,New Zealand,,1935,,,,,,,9.87,38.3
46432,46432,Rwanda,,1935,,,,,,,1.41,35.2
46443,46443,South Sudan,,1935,,,,,,,1.04,48.8
46448,46448,Sweden,,1935,,,,,,,8.49,42.9
46453,46453,Togo,,1935,,,,,,,2.32,45.1
46464,46464,Tanzania,,1935,,,,,,,809.0,32.6
46475,46475,Yemen,,1935,,,,,,,1.79,37.5
46479,46479,Afghanistan,,1936,,,,,,,1.77,37.2
46487,46487,Australia,,1936,,,,,,,13.2,31.5
46490,46490,Burundi,,1936,,,,,,,687.0,37.4
46507,46507,Central African Republic,,1936,,,,,,,1.15,57.8
46508,46508,Canada,,1936,,,,,,,10.6,45.6
46509,46509,Switzerland,,1936,,,,,,,23.8,37.7
46517,46517,Comoros,,1936,,,,,,,2.86,35.1
46526,46526,Denmark,,1936,,,,,,,12.4,40.6
46535,46535,Finland,,1936,,,,,,,6.28,30.1
46554,46554,Haiti,,1936,,,,,,,2.35,47.7
46561,46561,Iceland,,1936,,,,,,,5.45,25.8
46607,46607,Netherlands,,1936,,,,,,,10.4,39.6
46608,46608,Norway,,1936,,,,,,,6.49,37.1
46611,46611,New Zealand,,1936,,,,,,,11.6,38.0
46627,46627,Rwanda,,1936,,,,,,,1.42,35.0
46638,46638,South Sudan,,1936,,,,,,,1.06,48.8
46643,46643,Sweden,,1936,,,,,,,8.77,42.4
46648,46648,Togo,,1936,,,,,,,2.31,45.1
46659,46659,Tanzania,,1936,,,,,,,817.0,32.5
46670,46670,Yemen,,1936,,,,,,,1.8,37.5
46674,46674,Afghanistan,,1937,,,,,,,1.77,37.0
46682,46682,Australia,,1937,,,,,,,13.7,31.9
46685,46685,Burundi,,1937,,,,,,,693.0,37.3
46702,46702,Central African Republic,,1937,,,,,,,1.17,57.8
46703,46703,Canada,,1937,,,,,,,11.5,45.0
46704,46704,Switzerland,,1937,,,,,,,26.0,37.7
46712,46712,Comoros,,1937,,,,,,,2.85,35.1
46721,46721,Denmark,,1937,,,,,,,12.7,40.2
46730,46730,Finland,,1937,,,,,,,6.59,29.5
46749,46749,Haiti,,1937,,,,,,,2.37,47.7
46756,46756,Iceland,,1937,,,,,,,5.65,25.8
46802,46802,Netherlands,,1937,,,,,,,10.9,39.4
46803,46803,Norway,,1937,,,,,,,6.74,36.7
46806,46806,New Zealand,,1937,,,,,,,12.1,37.7
46822,46822,Rwanda,,1937,,,,,,,1.43,34.9
46833,46833,South Sudan,,1937,,,,,,,1.09,48.7
46838,46838,Sweden,,1937,,,,,,,8.99,42.0
46843,46843,Togo,,1937,,,,,,,2.29,45.1
46854,46854,Tanzania,,1937,,,,,,,824.0,32.5
46865,46865,Yemen,,1937,,,,,,,1.8,37.5
46869,46869,Afghanistan,,1938,,,,,,,1.78,36.8
46877,46877,Australia,,1938,,,,,,,14.1,32.2
46880,46880,Burundi,,1938,,,,,,,696.0,37.2
46897,46897,Central African Republic,,1938,,,,,,,1.19,57.8
46898,46898,Canada,,1938,,,,,,,11.7,43.9
46899,46899,Switzerland,,1938,,,,,,,25.1,37.8
46907,46907,Comoros,,1938,,,,,,,2.84,35.1
46916,46916,Denmark,,1938,,,,,,,12.9,39.9
46925,46925,Finland,,1938,,,,,,,6.87,28.7
46944,46944,Haiti,,1938,,,,,,,2.39,47.7
46951,46951,Iceland,,1938,,,,,,,5.65,25.8
46997,46997,Netherlands,,1938,,,,,,,10.5,39.1
46998,46998,Norway,,1938,,,,,,,6.85,36.2
47001,47001,New Zealand,,1938,,,,,,,12.9,37.5
47017,47017,Rwanda,,1938,,,,,,,1.44,34.8
47028,47028,South Sudan,,1938,,,,,,,1.11,48.7
47033,47033,Sweden,,1938,,,,,,,9.27,41.5
47038,47038,Togo,,1938,,,,,,,2.27,45.1
47049,47049,Tanzania,,1938,,,,,,,831.0,32.4
47060,47060,Yemen,,1938,,,,,,,1.81,37.5
47064,47064,Afghanistan,,1939,,,,,,,1.78,36.5
47072,47072,Australia,,1939,,,,,,,14.0,32.3
47075,47075,Burundi,,1939,,,,,,,702.0,37.1
47092,47092,Central African Republic,,1939,,,,,,,1.21,57.8
47093,47093,Canada,,1939,,,,,,,12.3,42.7
47094,47094,Switzerland,,1939,,,,,,,26.0,37.9
47102,47102,Comoros,,1939,,,,,,,2.84,35.1
47111,47111,Denmark,,1939,,,,,,,13.4,39.5
47120,47120,Finland,,1939,,,,,,,6.53,27.8
47139,47139,Haiti,,1939,,,,,,,2.4,47.7
47146,47146,Iceland,,1939,,,,,,,6.28,25.8
47192,47192,Netherlands,,1939,,,,,,,11.1,38.8
47193,47193,Norway,,1939,,,,,,,7.14,35.8
47196,47196,New Zealand,,1939,,,,,,,12.9,37.2
47212,47212,Rwanda,,1939,,,,,,,1.45,34.6
47223,47223,South Sudan,,1939,,,,,,,1.14,48.6
47228,47228,Sweden,,1939,,,,,,,9.93,41.1
47233,47233,Togo,,1939,,,,,,,2.26,45.1
47244,47244,Tanzania,,1939,,,,,,,0.84,32.3
47255,47255,Yemen,,1939,,,,,,,1.81,37.5
47259,47259,Afghanistan,,1940,,,,,,,1.79,36.3
47267,47267,Australia,,1940,,,,,,,14.7,31.9
47270,47270,Burundi,,1940,,,,,,,707.0,37.0
47287,47287,Central African Republic,,1940,,,,,,,1.23,57.8
47288,47288,Canada,,1940,,,,,,,13.9,41.4
47289,47289,Switzerland,,1940,,,,,,,26.2,37.9
47297,47297,Comoros,,1940,,,,,,,2.83,35.1
47306,47306,Denmark,,1940,,,,,,,11.4,39.1
47315,47315,Finland,,1940,,,,,,,6.17,26.8
47334,47334,Haiti,,1940,,,,,,,2.42,47.7
47341,47341,Iceland,,1940,,,,,,,6.6,25.8
47387,47387,Netherlands,,1940,,,,,,,9.67,38.5
47388,47388,Norway,,1940,,,,,,,6.49,35.4
47391,47391,New Zealand,,1940,,,,,,,12.5,36.9
47407,47407,Rwanda,,1940,,,,,,,1.46,34.5
47418,47418,South Sudan,,1940,,,,,,,1.17,48.6
47423,47423,Sweden,,1940,,,,,,,9.18,40.6
47428,47428,Togo,,1940,,,,,,,2.24,45.1
47439,47439,Tanzania,,1940,,,,,,,847.0,32.3
47450,47450,Yemen,,1940,,,,,,,1.82,37.5
47454,47454,Afghanistan,,1941,,,,,,,1.8,36.0
47462,47462,Australia,,1941,,,,,,,16.2,31.2
47465,47465,Burundi,,1941,,,,,,,716.0,36.9
47482,47482,Central African Republic,,1941,,,,,,,1.26,57.8
47483,47483,Canada,,1941,,,,,,,15.6,40.2
47484,47484,Switzerland,,1941,,,,,,,24.9,38.0
47492,47492,Comoros,,1941,,,,,,,2.82,35.1
47501,47501,Denmark,,1941,,,,,,,10.2,38.8
